draw_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal
draw_00362,2300.352430613611,1739.9999999999998,0.9090909090909091,480,10,38
draw_00363,2067.13376414296,1660.2499999999998,0.8674242424242424,458,25,45
draw_00364,2324.6132821808487,1790.7499999999998,0.9356060606060606,494,13,21
draw_00365,2223.75294612428,1794.3749999999998,0.9375,495,7,26
draw_00366,2378.490590226971,1747.2499999999998,0.9128787878787878,482,11,35
draw_00367,2135.0410894843167,1736.3749999999998,0.9071969696969697,479,15,34
draw_00368,2357.803923233971,1671.1249999999998,0.8731060606060606,461,15,52
draw_00369,2284.7444619678668,1739.9999999999998,0.9090909090909091,480,16,32
draw_00370,2128.410250055324,1721.8749999999998,0.8996212121212122,475,13,40
draw_00371,2143.890500990073,1652.9999999999998,0.8636363636363636,456,24,48
draw_00372,2219.24480660278,1743.6249999999998,0.9109848484848485,481,18,29
draw_00373,2244.881059957325,1689.2499999999998,0.8825757575757576,466,12,50
draw_00374,2211.4318492359153,1692.8749999999998,0.884469696969697,467,25,36
draw_00375,2088.5507807600416,1710.9999999999998,0.8939393939393939,472,19,37
draw_00376,2045.7632368851562,1761.7499999999998,0.9204545454545454,486,10,32
draw_00377,2101.7247271279625,1714.6249999999998,0.8958333333333334,473,15,40
draw_00378,2193.3287581027707,1794.3749999999998,0.9375,495,6,27
draw_00379,2031.3237552870623,1805.2499999999998,0.9431818181818182,498,13,17
draw_00380,2365.0235215139396,1750.8749999999998,0.9147727272727273,483,6,39
draw_00381,2299.1110176501234,1725.4999999999998,0.9015151515151515,476,17,35
draw_00382,2194.6802221030616,1660.2499999999998,0.8674242424242424,458,20,50
draw_00383,2333.2901874944896,1761.7499999999998,0.9204545454545454,486,10,32
draw_00384,2074.075278325582,1652.9999999999998,0.8636363636363636,456,26,46
draw_00385,2238.2134808143946,1772.6249999999998,0.9261363636363636,489,10,29
draw_00386,2218.106634057609,1729.1249999999998,0.9034090909090909,477,17,34
draw_00387,2322.9174633537223,1725.4999999999998,0.9015151515151515,476,12,40
draw_00388,2123.4165915433978,1678.3749999999998,0.8768939393939394,463,19,46
draw_00389,2142.614861521468,1714.6249999999998,0.8958333333333334,473,14,41
draw_00390,2161.0358290398385,1700.1249999999998,0.8882575757575758,469,18,41
draw_00391,2174.8918992237905,1739.9999999999998,0.9090909090909091,480,17,31
draw_00392,2201.42950809736,1747.2499999999998,0.9128787878787878,482,16,30
draw_00393,2355.226195777131,1743.6249999999998,0.9109848484848485,481,20,27
draw_00394,2337.702239072142,1779.8749999999998,0.9299242424242424,491,11,26
draw_00395,1999.0745788445015,1667.4999999999998,0.8712121212121212,460,18,50
draw_00396,2103.390966300957,1649.3749999999998,0.8617424242424242,455,22,51
draw_00397,2151.024037744485,1754.4999999999998,0.9166666666666666,484,14,30
draw_00398,2022.1425244249695,1747.2499999999998,0.9128787878787878,482,16,30
draw_00399,2241.859955256414,1747.2499999999998,0.9128787878787878,482,11,35
draw_00400,2036.2192068339125,1602.2499999999998,0.8371212121212122,442,22,64
draw_00401,2016.586621760297,1660.2499999999998,0.8674242424242424,458,15,55
draw_00402,2019.6534702100369,1758.1249999999998,0.9185606060606061,485,10,33
draw_00403,2051.893395353295,1656.6249999999998,0.865530303030303,457,23,48
draw_00404,2344.59783506085,1700.1249999999998,0.8882575757575758,469,19,40
draw_00405,1963.9865617779105,1602.2499999999998,0.8371212121212122,442,27,59
draw_00406,2386.8254073138446,1816.1249999999998,0.9488636363636364,501,12,15
draw_00407,2076.688742798254,1685.6249999999998,0.8806818181818182,465,16,47
draw_00408,2424.3477213322176,1761.7499999999998,0.9204545454545454,486,7,35
draw_00409,2449.371722889543,1718.2499999999998,0.8977272727272727,474,11,43
draw_00410,2164.781324406647,1729.1249999999998,0.9034090909090909,477,11,40
draw_00411,2447.316922891601,1725.4999999999998,0.9015151515151515,476,20,32
draw_00412,2243.114582353115,1685.6249999999998,0.8806818181818182,465,15,48
draw_00413,2214.2518309211196,1743.6249999999998,0.9109848484848485,481,14,33
draw_00414,2258.9273823920084,1721.8749999999998,0.8996212121212122,475,17,36
draw_00415,2217.495756094071,1758.1249999999998,0.9185606060606061,485,11,32
draw_00416,2244.3976664878996,1747.2499999999998,0.9128787878787878,482,18,28
draw_00417,2098.630551628223,1700.1249999999998,0.8882575757575758,469,21,38
draw_00418,2364.824809826763,1674.7499999999998,0.875,462,20,46
draw_00419,2152.6728150364556,1689.2499999999998,0.8825757575757576,466,18,44
draw_00420,2075.6137989229624,1649.3749999999998,0.8617424242424242,455,15,58
draw_00421,2200.8055006045456,1729.1249999999998,0.9034090909090909,477,14,37
draw_00422,2345.485758459858,1768.9999999999998,0.9242424242424242,488,12,28
draw_00423,2350.531908498895,1765.3749999999998,0.9223484848484849,487,17,24
draw_00424,2299.347140285056,1754.4999999999998,0.9166666666666666,484,21,23
draw_00425,1988.7989483888036,1667.4999999999998,0.8712121212121212,460,18,50
draw_00426,2215.0257121805716,1707.3749999999998,0.8920454545454546,471,23,34
draw_00427,2224.978829130458,1700.1249999999998,0.8882575757575758,469,22,37
draw_00428,2445.4199536755114,1718.2499999999998,0.8977272727272727,474,18,36
draw_00429,2144.1971916957787,1689.2499999999998,0.8825757575757576,466,16,46
draw_00430,2144.561585111712,1776.2499999999998,0.928030303030303,490,16,22
draw_00431,1993.7828875803486,1656.6249999999998,0.865530303030303,457,26,45
draw_00432,2337.6150833746387,1776.2499999999998,0.928030303030303,490,8,30
draw_00433,2423.443967102688,1816.1249999999998,0.9488636363636364,501,8,19
draw_00434,1947.716147441092,1631.2499999999998,0.8522727272727273,450,15,63
draw_00435,2220.1767771169216,1736.3749999999998,0.9071969696969697,479,9,40
draw_00436,2134.0776595897764,1707.3749999999998,0.8920454545454546,471,17,40
draw_00437,2182.6773681897726,1736.3749999999998,0.9071969696969697,479,12,37
draw_00438,2349.134345597543,1758.1249999999998,0.9185606060606061,485,17,26
draw_00439,2128.588629870827,1718.2499999999998,0.8977272727272727,474,21,33
draw_00440,2245.1132059967235,1696.4999999999998,0.8863636363636364,468,10,50
draw_00441,1919.709013585725,1616.7499999999998,0.8446969696969697,446,24,58
draw_00442,2223.519244353347,1772.6249999999998,0.9261363636363636,489,15,24
draw_00443,2084.238982100401,1718.2499999999998,0.8977272727272727,474,13,41
draw_00444,2117.804065109071,1678.3749999999998,0.8768939393939394,463,16,49
draw_00445,2046.0124700731635,1718.2499999999998,0.8977272727272727,474,19,35
draw_00446,2326.4333404137997,1794.3749999999998,0.9375,495,11,22
draw_00447,2176.9610667646466,1750.8749999999998,0.9147727272727273,483,13,32
draw_00448,2049.6434619597944,1725.4999999999998,0.9015151515151515,476,16,36
draw_00449,2149.5994064890037,1652.9999999999998,0.8636363636363636,456,10,62
draw_00450,2198.048863164653,1750.8749999999998,0.9147727272727273,483,18,27
draw_00451,2125.0348674407633,1696.4999999999998,0.8863636363636364,468,15,45
draw_00452,2255.4947394008664,1758.1249999999998,0.9185606060606061,485,16,27
draw_00453,2266.662173010516,1732.7499999999998,0.9053030303030303,478,13,37
draw_00454,2051.0316680687433,1602.2499999999998,0.8371212121212122,442,17,69
draw_00455,2231.818237116725,1710.9999999999998,0.8939393939393939,472,14,42
draw_00456,2177.0186002624505,1631.2499999999998,0.8522727272727273,450,18,60
draw_00457,2151.0403713656574,1714.6249999999998,0.8958333333333334,473,18,37
draw_00458,2107.4509626578565,1692.8749999999998,0.884469696969697,467,14,47
draw_00459,2246.485597980276,1765.3749999999998,0.9223484848484849,487,13,28
draw_00460,2328.838320587211,1758.1249999999998,0.9185606060606061,485,16,27
draw_00461,2091.3679538529027,1685.6249999999998,0.8806818181818182,465,22,41
draw_00462,2296.340476539477,1678.3749999999998,0.8768939393939394,463,18,47
draw_00463,2092.4700985717373,1674.7499999999998,0.875,462,8,58
draw_00464,2293.9823303100634,1667.4999999999998,0.8712121212121212,460,22,46
draw_00465,2223.6709177490525,1732.7499999999998,0.9053030303030303,478,22,28
draw_00466,2032.657957362015,1616.7499999999998,0.8446969696969697,446,19,63
draw_00467,2185.3420092340866,1710.9999999999998,0.8939393939393939,472,8,48
draw_00468,2130.885181662506,1732.7499999999998,0.9053030303030303,478,12,38
draw_00469,2114.2063864531588,1739.9999999999998,0.9090909090909091,480,13,35
draw_00470,2265.4471404523915,1754.4999999999998,0.9166666666666666,484,14,30
draw_00471,2267.209832651764,1667.4999999999998,0.8712121212121212,460,10,58
draw_00472,2240.874670693707,1790.7499999999998,0.9356060606060606,494,12,22
draw_00473,2135.562816911255,1736.3749999999998,0.9071969696969697,479,10,39
draw_00474,2025.950702866224,1758.1249999999998,0.9185606060606061,485,14,29
draw_00475,2060.1803969709745,1754.4999999999998,0.9166666666666666,484,11,33
draw_00476,2073.639483588568,1685.6249999999998,0.8806818181818182,465,12,51
draw_00477,2208.2496406111222,1678.3749999999998,0.8768939393939394,463,14,51
draw_00478,2114.7417269031816,1710.9999999999998,0.8939393939393939,472,10,46
draw_00479,2540.5428242280623,1768.9999999999998,0.9242424242424242,488,17,23
draw_00480,2297.457759733332,1707.3749999999998,0.8920454545454546,471,15,42
draw_00481,2013.2838819002789,1703.7499999999998,0.8901515151515151,470,14,44
draw_00482,2229.5593545876704,1729.1249999999998,0.9034090909090909,477,20,31
draw_00483,2186.872376982425,1721.8749999999998,0.8996212121212122,475,13,40
draw_00484,2314.410827711079,1681.9999999999998,0.8787878787878788,464,34,30
draw_00485,2299.8111206347244,1758.1249999999998,0.9185606060606061,485,18,25
draw_00486,2125.3830244146134,1776.2499999999998,0.928030303030303,490,10,28
draw_00487,2494.0724982392903,1710.9999999999998,0.8939393939393939,472,12,44
draw_00488,2281.6294912224785,1725.4999999999998,0.9015151515151515,476,17,35
draw_00489,2226.839637465027,1696.4999999999998,0.8863636363636364,468,12,48
draw_00490,2062.935604731349,1678.3749999999998,0.8768939393939394,463,22,43
draw_00491,2259.6649020339983,1779.8749999999998,0.9299242424242424,491,9,28
draw_00492,2369.429707564882,1754.4999999999998,0.9166666666666666,484,13,31
draw_00493,2118.189533926542,1663.8749999999998,0.8693181818181818,459,24,45
draw_00494,2414.9200323309506,1758.1249999999998,0.9185606060606061,485,11,32
draw_00495,2172.5315063092544,1718.2499999999998,0.8977272727272727,474,21,33
draw_00496,2418.843299503545,1732.7499999999998,0.9053030303030303,478,14,36
draw_00497,2221.415488150488,1732.7499999999998,0.9053030303030303,478,18,32
draw_00498,2193.193962163633,1652.9999999999998,0.8636363636363636,456,18,54
draw_00499,2358.7534997104644,1823.3749999999998,0.9526515151515151,503,5,20
draw_00500,2223.928599219348,1826.9999999999998,0.9545454545454546,504,12,12
draw_00501,2148.1209328024015,1671.1249999999998,0.8731060606060606,461,16,51
draw_00502,2269.2170489308537,1700.1249999999998,0.8882575757575758,469,22,37
draw_00503,2035.7501297409221,1725.4999999999998,0.9015151515151515,476,9,43
draw_00504,2157.373962959396,1776.2499999999998,0.928030303030303,490,13,25
draw_00505,2115.1792417583692,1703.7499999999998,0.8901515151515151,470,22,36
draw_00506,2095.350657769654,1721.8749999999998,0.8996212121212122,475,12,41
draw_00507,2340.248055260408,1790.7499999999998,0.9356060606060606,494,13,21
draw_00508,2163.822168441725,1729.1249999999998,0.9034090909090909,477,15,36
draw_00509,2218.0520632488897,1714.6249999999998,0.8958333333333334,473,15,40
draw_00510,2041.2348359141981,1631.2499999999998,0.8522727272727273,450,27,51
draw_00511,2253.903156445127,1685.6249999999998,0.8806818181818182,465,12,51
draw_00512,2179.3226539989696,1703.7499999999998,0.8901515151515151,470,21,37
draw_00513,2210.3145181311247,1725.4999999999998,0.9015151515151515,476,15,37
draw_00514,2083.686844727262,1678.3749999999998,0.8768939393939394,463,14,51
draw_00515,2098.6056863214562,1707.3749999999998,0.8920454545454546,471,22,35
draw_00516,2183.367591526449,1779.8749999999998,0.9299242424242424,491,9,28
draw_00517,2064.5078884321615,1768.9999999999998,0.9242424242424242,488,11,29
draw_00518,2175.6864932678654,1758.1249999999998,0.9185606060606061,485,14,29
draw_00519,2271.6741995325383,1736.3749999999998,0.9071969696969697,479,15,34
draw_00520,2243.0264346780305,1823.3749999999998,0.9526515151515151,503,5,20
draw_00521,2100.6847962956786,1681.9999999999998,0.8787878787878788,464,18,46
draw_00522,2054.577333609054,1689.2499999999998,0.8825757575757576,466,14,48
draw_00523,2515.42663877128,1707.3749999999998,0.8920454545454546,471,14,43
draw_00524,2081.6930727002164,1656.6249999999998,0.865530303030303,457,18,53
draw_00525,2149.7796251047,1729.1249999999998,0.9034090909090909,477,18,33
draw_00526,2287.5011129198933,1758.1249999999998,0.9185606060606061,485,10,33
draw_00527,2422.88436109441,1819.7499999999998,0.9507575757575758,502,4,22
draw_00528,2187.7634171812647,1605.8749999999998,0.8390151515151515,443,26,59
draw_00529,2249.7332034240853,1718.2499999999998,0.8977272727272727,474,23,31
draw_00530,2084.5060027505633,1674.7499999999998,0.875,462,9,57
draw_00531,2451.2769478257474,1696.4999999999998,0.8863636363636364,468,16,44
draw_00532,2367.5148834259667,1750.8749999999998,0.9147727272727273,483,12,33
draw_00533,2194.572124172382,1750.8749999999998,0.9147727272727273,483,13,32
draw_00534,2190.982961392111,1638.4999999999998,0.8560606060606061,452,14,62
draw_00535,2188.2501122285094,1750.8749999999998,0.9147727272727273,483,14,31
draw_00536,2142.8983856662217,1703.7499999999998,0.8901515151515151,470,17,41
draw_00537,2176.2784594330515,1638.4999999999998,0.8560606060606061,452,20,56
draw_00538,2346.5230656928916,1725.4999999999998,0.9015151515151515,476,13,39
draw_00539,2027.3437725365393,1642.1249999999998,0.8579545454545454,453,24,51
draw_00540,2355.9185042674694,1747.2499999999998,0.9128787878787878,482,14,32
draw_00541,2295.1415783643793,1703.7499999999998,0.8901515151515151,470,18,40
draw_00542,2069.753020986055,1689.2499999999998,0.8825757575757576,466,24,38
draw_00543,2203.8114328430943,1710.9999999999998,0.8939393939393939,472,17,39
draw_00544,2221.244644700463,1768.9999999999998,0.9242424242424242,488,5,35
draw_00545,2336.081812198305,1776.2499999999998,0.928030303030303,490,11,27
draw_00546,2066.3747831626056,1649.3749999999998,0.8617424242424242,455,24,49
draw_00547,2025.3675734925387,1747.2499999999998,0.9128787878787878,482,18,28
draw_00548,2041.58773008611,1750.8749999999998,0.9147727272727273,483,14,31
draw_00549,2057.561636296058,1739.9999999999998,0.9090909090909091,480,15,33
draw_00550,2118.478978838943,1689.2499999999998,0.8825757575757576,466,22,40
draw_00551,2249.6410573318003,1826.9999999999998,0.9545454545454546,504,10,14
draw_00552,2101.391688008919,1656.6249999999998,0.865530303030303,457,16,55
draw_00553,2110.393799232332,1747.2499999999998,0.9128787878787878,482,11,35
draw_00554,2099.5422843409,1642.1249999999998,0.8579545454545454,453,16,59
draw_00555,2224.1983644000684,1805.2499999999998,0.9431818181818182,498,16,14
draw_00556,2103.3899601255835,1667.4999999999998,0.8712121212121212,460,11,57
draw_00557,2226.778010825181,1739.9999999999998,0.9090909090909091,480,21,27
draw_00558,2001.7685632763878,1623.9999999999998,0.8484848484848485,448,28,52
draw_00559,2305.585166427799,1732.7499999999998,0.9053030303030303,478,12,38
draw_00560,2133.1330803448404,1703.7499999999998,0.8901515151515151,470,17,41
draw_00561,2228.4234220557587,1718.2499999999998,0.8977272727272727,474,24,30
draw_00562,2047.8921834749694,1685.6249999999998,0.8806818181818182,465,23,40
draw_00563,2214.0377209358376,1739.9999999999998,0.9090909090909091,480,8,40
draw_00564,2166.839504359332,1598.6249999999998,0.8352272727272727,441,23,64
draw_00565,2213.952574864266,1718.2499999999998,0.8977272727272727,474,16,38
draw_00566,2314.7126830088664,1725.4999999999998,0.9015151515151515,476,7,45
draw_00567,2321.981910162609,1750.8749999999998,0.9147727272727273,483,16,29
draw_00568,2196.0978809976123,1732.7499999999998,0.9053030303030303,478,13,37
draw_00569,2104.895227735487,1710.9999999999998,0.8939393939393939,472,12,44
draw_00570,2454.942021061188,1779.8749999999998,0.9299242424242424,491,19,18
draw_00571,2232.885118560084,1739.9999999999998,0.9090909090909091,480,16,32
draw_00572,2157.852599691473,1729.1249999999998,0.9034090909090909,477,18,33
draw_00573,2105.4483584341788,1736.3749999999998,0.9071969696969697,479,14,35
draw_00574,2133.5937791232814,1797.9999999999998,0.9393939393939394,496,9,23
draw_00575,2154.4563945576097,1710.9999999999998,0.8939393939393939,472,20,36
draw_00576,2120.467835583285,1725.4999999999998,0.9015151515151515,476,12,40
draw_00577,2128.1147365145707,1700.1249999999998,0.8882575757575758,469,19,40
draw_00578,2145.029681718805,1678.3749999999998,0.8768939393939394,463,16,49
draw_00579,2311.543541978876,1729.1249999999998,0.9034090909090909,477,10,41
draw_00580,2241.5554293543732,1772.6249999999998,0.9261363636363636,489,10,29
draw_00581,2173.734174992878,1761.7499999999998,0.9204545454545454,486,9,33
draw_00582,2301.0919073079613,1768.9999999999998,0.9242424242424242,488,10,30
