scenario,scenario_label,draw_id,path_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal,months_licencia,months_invalidez,baseline_final_balance_same_draw_uf,paired_gap_vs_baseline_uf,paired_gap_vs_baseline_pct
estable,Trayectoria estable,draw_00185,estable_00185,7048.676781205003,2243.5016820641863,0.9541666666666667,458,19,0,3,0,7048.676781205003,0.0,0.0
estable,Trayectoria estable,draw_00186,estable_00186,7010.208600123431,2258.965951964049,0.9583333333333334,460,9,11,0,0,7010.208600123431,0.0,0.0
estable,Trayectoria estable,draw_00187,estable_00187,6547.285424327911,2189.475008176352,0.9229166666666667,443,6,30,1,0,6547.285424327911,0.0,0.0
estable,Trayectoria estable,draw_00188,estable_00188,6673.801714795578,2185.3214788172922,0.925,444,14,13,9,0,6673.801714795578,0.0,0.0
estable,Trayectoria estable,draw_00189,estable_00189,6868.345089891778,2212.5084538442543,0.9395833333333333,451,21,7,1,0,6868.345089891778,0.0,0.0
estable,Trayectoria estable,draw_00190,estable_00190,6486.229542900779,2020.1491786465326,0.8583333333333333,412,11,57,0,0,6486.229542900779,0.0,0.0
estable,Trayectoria estable,draw_00191,estable_00191,6615.346499325213,2223.546414596016,0.9375,450,9,20,1,0,6615.346499325213,0.0,0.0
estable,Trayectoria estable,draw_00192,estable_00192,7039.205583456433,2226.27644354212,0.9479166666666666,455,11,14,0,0,7039.205583456433,0.0,0.0
estable,Trayectoria estable,draw_00193,estable_00193,6989.244155408029,2220.6916877485614,0.9458333333333333,454,3,16,7,0,6989.244155408029,0.0,0.0
estable,Trayectoria estable,draw_00194,estable_00194,6860.166048275285,2251.249326870148,0.9520833333333333,457,11,10,2,0,6860.166048275285,0.0,0.0
estable,Trayectoria estable,draw_00195,estable_00195,7045.703643961699,2242.512777386981,0.9541666666666667,458,5,6,11,0,7045.703643961699,0.0,0.0
estable,Trayectoria estable,draw_00196,estable_00196,7031.248876248631,2233.899232531307,0.95,456,10,11,3,0,7031.248876248631,0.0,0.0
estable,Trayectoria estable,draw_00197,estable_00197,7191.40823659349,2302.396381085868,0.9791666666666666,470,3,5,2,0,7191.40823659349,0.0,0.0
estable,Trayectoria estable,draw_00198,estable_00198,7015.794504042994,2254.5327648583466,0.95625,459,17,3,1,0,7015.794504042994,0.0,0.0
estable,Trayectoria estable,draw_00199,estable_00199,6841.402161042022,2173.7041375844824,0.925,444,5,28,3,0,6841.402161042022,0.0,0.0
estable,Trayectoria estable,draw_00200,estable_00200,7170.867610507493,2306.2231286703145,0.9791666666666666,470,9,0,1,0,7170.867610507493,0.0,0.0
estable,Trayectoria estable,draw_00201,estable_00201,7152.5248652709915,2280.7889028255104,0.9708333333333333,466,6,4,4,0,7152.5248652709915,0.0,0.0
estable,Trayectoria estable,draw_00202,estable_00202,6497.267229838489,2173.281506234224,0.91875,441,11,26,2,0,6497.267229838489,0.0,0.0
estable,Trayectoria estable,draw_00203,estable_00203,6615.9973610102725,2191.648795795011,0.925,444,8,26,2,0,6615.9973610102725,0.0,0.0
estable,Trayectoria estable,draw_00204,estable_00204,7002.102627723838,2282.5275157155793,0.9666666666666667,464,8,1,7,0,7002.102627723838,0.0,0.0
estable,Trayectoria estable,draw_00205,estable_00205,7011.465044245612,2246.983772270912,0.9541666666666667,458,12,7,3,0,7011.465044245612,0.0,0.0
estable,Trayectoria estable,draw_00206,estable_00206,3255.757344563287,502.21025445562435,0.24791666666666667,119,6,2,1,352,3255.757344563287,0.0,0.0
estable,Trayectoria estable,draw_00207,estable_00207,7120.884717222649,2320.7283180219533,0.9833333333333333,472,4,4,0,0,7120.884717222649,0.0,0.0
estable,Trayectoria estable,draw_00208,estable_00208,7086.9834563890845,2298.2365491972737,0.975,468,9,1,2,0,7086.9834563890845,0.0,0.0
estable,Trayectoria estable,draw_00209,estable_00209,7174.481962418063,2316.5149447166104,0.9833333333333333,472,2,2,4,0,7174.481962418063,0.0,0.0
estable,Trayectoria estable,draw_00210,estable_00210,7125.569627833188,2232.0480456867235,0.9541666666666667,458,7,15,0,0,7125.569627833188,0.0,0.0
estable,Trayectoria estable,draw_00211,estable_00211,7163.551541004923,2318.313848136093,0.9833333333333333,472,5,2,1,0,7163.551541004923,0.0,0.0
estable,Trayectoria estable,draw_00212,estable_00212,6938.63559181992,2244.7161147188244,0.9520833333333333,457,11,9,3,0,6938.63559181992,0.0,0.0
estable,Trayectoria estable,draw_00213,estable_00213,7096.862174218653,2282.4121865099146,0.96875,465,13,2,0,0,7096.862174218653,0.0,0.0
estable,Trayectoria estable,draw_00214,estable_00214,6824.616542080505,2197.6857996409553,0.93125,447,14,17,2,0,6824.616542080505,0.0,0.0
estable,Trayectoria estable,draw_00215,estable_00215,6838.429634871911,2242.8583735329803,0.9479166666666666,455,7,17,1,0,6838.429634871911,0.0,0.0
estable,Trayectoria estable,draw_00216,estable_00216,6984.264551906728,2277.130257746577,0.9645833333333333,463,16,0,1,0,6984.264551906728,0.0,0.0
estable,Trayectoria estable,draw_00217,estable_00217,6705.663455595103,1882.5619408578402,0.8270833333333333,397,1,0,3,79,6705.663455595103,0.0,0.0
estable,Trayectoria estable,draw_00218,estable_00218,7050.2629850917265,2280.2353865607915,0.9666666666666667,464,13,3,0,0,7050.2629850917265,0.0,0.0
estable,Trayectoria estable,draw_00219,estable_00219,7253.70437687454,2340.942674449701,0.99375,477,3,0,0,0,7253.70437687454,0.0,0.0
estable,Trayectoria estable,draw_00220,estable_00220,7228.682414614722,2337.3599530188003,0.9916666666666667,476,2,1,1,0,7228.682414614722,0.0,0.0
estable,Trayectoria estable,draw_00221,estable_00221,6920.092344311518,2225.6579308738205,0.94375,453,5,17,5,0,6920.092344311518,0.0,0.0
estable,Trayectoria estable,draw_00222,estable_00222,6938.077879216876,2253.8894659371863,0.9541666666666667,458,5,16,1,0,6938.077879216876,0.0,0.0
estable,Trayectoria estable,draw_00223,estable_00223,7100.476614284137,2293.527469808182,0.9729166666666667,467,9,0,4,0,7100.476614284137,0.0,0.0
estable,Trayectoria estable,draw_00224,estable_00224,6929.977264014364,2209.6492103888622,0.9395833333333333,451,16,10,3,0,6929.977264014364,0.0,0.0
estable,Trayectoria estable,draw_00225,estable_00225,7094.213561061856,2298.3269863365113,0.975,468,8,2,2,0,7094.213561061856,0.0,0.0
estable,Trayectoria estable,draw_00226,estable_00226,6807.4356395156665,2172.628486273917,0.925,444,13,22,1,0,6807.4356395156665,0.0,0.0
estable,Trayectoria estable,draw_00227,estable_00227,6925.521306534664,2258.541838925925,0.95625,459,10,7,4,0,6925.521306534664,0.0,0.0
estable,Trayectoria estable,draw_00228,estable_00228,6527.356865206591,2101.1085518090827,0.8895833333333333,427,6,39,8,0,6527.356865206591,0.0,0.0
estable,Trayectoria estable,draw_00229,estable_00229,7204.469540001876,2333.2563936521565,0.9895833333333334,475,3,1,1,0,7204.469540001876,0.0,0.0
estable,Trayectoria estable,draw_00230,estable_00230,7165.714035549794,2329.4492264992446,0.9875,474,4,1,1,0,7165.714035549794,0.0,0.0
estable,Trayectoria estable,draw_00231,estable_00231,7132.91718898197,2302.6890506523782,0.9770833333333333,469,11,0,0,0,7132.91718898197,0.0,0.0
estable,Trayectoria estable,draw_00232,estable_00232,6741.578031704035,2213.0064174270806,0.9354166666666667,449,11,17,3,0,6741.578031704035,0.0,0.0
estable,Trayectoria estable,draw_00233,estable_00233,6944.15999956949,2285.4219913766624,0.9666666666666667,464,6,9,1,0,6944.15999956949,0.0,0.0
estable,Trayectoria estable,draw_00234,estable_00234,6777.783780198007,2170.993197841009,0.9208333333333333,442,30,1,7,0,6777.783780198007,0.0,0.0
estable,Trayectoria estable,draw_00235,estable_00235,3042.930221629999,443.09466745492944,0.22083333333333333,106,2,0,1,371,3042.930221629999,0.0,0.0
estable,Trayectoria estable,draw_00236,estable_00236,6868.125906823483,2224.3861455746787,0.94375,453,21,0,6,0,6868.125906823483,0.0,0.0
estable,Trayectoria estable,draw_00237,estable_00237,6870.830937703649,2235.139934508418,0.9458333333333333,454,12,14,0,0,6870.830937703649,0.0,0.0
estable,Trayectoria estable,draw_00238,estable_00238,7033.237719180511,2299.8333686945452,0.975,468,9,0,3,0,7033.237719180511,0.0,0.0
estable,Trayectoria estable,draw_00239,estable_00239,7030.578590999692,2298.5716484608497,0.9729166666666667,467,11,1,1,0,7030.578590999692,0.0,0.0
estable,Trayectoria estable,draw_00240,estable_00240,7174.871423198977,2305.219720996835,0.9791666666666666,470,8,2,0,0,7174.871423198977,0.0,0.0
estable,Trayectoria estable,draw_00241,estable_00241,7030.784038185899,2257.5589412044933,0.9583333333333334,460,11,7,2,0,7030.784038185899,0.0,0.0
estable,Trayectoria estable,draw_00242,estable_00242,7143.4598489538075,2284.5778807223896,0.9708333333333333,466,4,6,4,0,7143.4598489538075,0.0,0.0
estable,Trayectoria estable,draw_00243,estable_00243,6749.069069965456,2154.0183908784866,0.9145833333333333,439,12,24,5,0,6749.069069965456,0.0,0.0
estable,Trayectoria estable,draw_00244,estable_00244,6454.373364555937,2174.649849770319,0.9145833333333333,439,4,37,0,0,6454.373364555937,0.0,0.0
estable,Trayectoria estable,draw_00245,estable_00245,2764.741738287727,400.74438775064556,0.2,96,8,0,0,376,2764.741738287727,0.0,0.0
estable,Trayectoria estable,draw_00246,estable_00246,6804.42102591064,2274.9355719144028,0.9604166666666667,461,12,7,0,0,6804.42102591064,0.0,0.0
estable,Trayectoria estable,draw_00247,estable_00247,6286.417701120776,2079.780895181114,0.8791666666666667,422,21,32,5,0,6286.417701120776,0.0,0.0
estable,Trayectoria estable,draw_00248,estable_00248,7053.995954837831,2216.5019932279624,0.9458333333333333,454,1,22,3,0,7053.995954837831,0.0,0.0
estable,Trayectoria estable,draw_00249,estable_00249,6826.652750276211,2163.703831454175,0.9208333333333333,442,14,24,0,0,6826.652750276211,0.0,0.0
estable,Trayectoria estable,draw_00250,estable_00250,6796.0845057377655,2148.480746298262,0.9145833333333333,439,19,20,2,0,6796.0845057377655,0.0,0.0
estable,Trayectoria estable,draw_00251,estable_00251,6511.730888945501,2103.7981838812766,0.89375,429,17,32,2,0,6511.730888945501,0.0,0.0
estable,Trayectoria estable,draw_00252,estable_00252,7030.546961401847,2192.079811512262,0.9375,450,5,25,0,0,7030.546961401847,0.0,0.0
estable,Trayectoria estable,draw_00253,estable_00253,6821.186011654363,2278.2294094581916,0.9625,462,17,1,0,0,6821.186011654363,0.0,0.0
estable,Trayectoria estable,draw_00254,estable_00254,6978.012842057289,2231.488295658851,0.9479166666666666,455,17,6,2,0,6978.012842057289,0.0,0.0
estable,Trayectoria estable,draw_00255,estable_00255,3903.5313617314714,660.8886411780114,0.32083333333333336,154,1,9,4,312,3903.5313617314714,0.0,0.0
estable,Trayectoria estable,draw_00256,estable_00256,7112.285214293408,2297.47668748944,0.975,468,7,5,0,0,7112.285214293408,0.0,0.0
estable,Trayectoria estable,draw_00257,estable_00257,6871.21138846802,2161.4788683614925,0.9208333333333333,442,17,17,4,0,6871.21138846802,0.0,0.0
estable,Trayectoria estable,draw_00258,estable_00258,7015.038682700037,2269.2129018804,0.9625,462,11,3,4,0,7015.038682700037,0.0,0.0
estable,Trayectoria estable,draw_00259,estable_00259,6634.91395411389,2189.009983499353,0.925,444,22,12,2,0,6634.91395411389,0.0,0.0
estable,Trayectoria estable,draw_00260,estable_00260,6804.245403343332,2224.612057443717,0.9416666666666667,452,21,3,4,0,6804.245403343332,0.0,0.0
estable,Trayectoria estable,draw_00261,estable_00261,7047.538010830353,2318.8684329488315,0.98125,471,3,3,3,0,7047.538010830353,0.0,0.0
estable,Trayectoria estable,draw_00262,estable_00262,6899.3105420171005,2204.821695196102,0.9375,450,8,22,0,0,6899.3105420171005,0.0,0.0
estable,Trayectoria estable,draw_00263,estable_00263,1737.5090276124256,225.33027004618268,0.11458333333333333,55,0,11,1,413,1737.5090276124256,0.0,0.0
estable,Trayectoria estable,draw_00264,estable_00264,6605.739710495641,2240.5861655118442,0.94375,453,4,22,1,0,6605.739710495641,0.0,0.0
estable,Trayectoria estable,draw_00265,estable_00265,6894.163174755904,2264.330631421946,0.9583333333333334,460,8,12,0,0,6894.163174755904,0.0,0.0
estable,Trayectoria estable,draw_00266,estable_00266,7142.639565280795,2314.0379956953993,0.98125,471,7,2,0,0,7142.639565280795,0.0,0.0
estable,Trayectoria estable,draw_00267,estable_00267,6899.702765265296,2243.231419879114,0.9520833333333333,457,11,11,1,0,6899.702765265296,0.0,0.0
estable,Trayectoria estable,draw_00268,estable_00268,7101.245894594784,2267.331557348743,0.9645833333333333,463,5,12,0,0,7101.245894594784,0.0,0.0
estable,Trayectoria estable,draw_00269,estable_00269,6469.435354739232,2047.100061528362,0.8729166666666667,419,23,35,3,0,6469.435354739232,0.0,0.0
estable,Trayectoria estable,draw_00270,estable_00270,6899.608878447547,2242.1667277085403,0.95,456,13,2,9,0,6899.608878447547,0.0,0.0
estable,Trayectoria estable,draw_00271,estable_00271,7081.4944597848835,2266.8148647077865,0.9625,462,6,10,2,0,7081.4944597848835,0.0,0.0
estable,Trayectoria estable,draw_00272,estable_00272,6973.391804694154,2187.0253276799326,0.9354166666666667,449,10,17,4,0,6973.391804694154,0.0,0.0
estable,Trayectoria estable,draw_00273,estable_00273,7014.895492060134,2247.3107289016275,0.9541666666666667,458,16,3,3,0,7014.895492060134,0.0,0.0
estable,Trayectoria estable,draw_00274,estable_00274,6938.529080153498,2225.472255002289,0.9458333333333333,454,24,0,2,0,6938.529080153498,0.0,0.0
estable,Trayectoria estable,draw_00275,estable_00275,6976.182502243629,2178.1316298222387,0.93125,447,6,26,1,0,6976.182502243629,0.0,0.0
estable,Trayectoria estable,draw_00276,estable_00276,7183.934501022245,2311.6113101197666,0.98125,471,7,0,2,0,7183.934501022245,0.0,0.0
estable,Trayectoria estable,draw_00277,estable_00277,3682.6343374435014,580.3302240983705,0.28541666666666665,137,0,0,1,342,3682.6343374435014,0.0,0.0
estable,Trayectoria estable,draw_00278,estable_00278,7192.44151026411,2326.96987138014,0.9875,474,6,0,0,0,7192.44151026411,0.0,0.0
estable,Trayectoria estable,draw_00279,estable_00279,6941.888081864591,2221.174759057536,0.94375,453,15,8,4,0,6941.888081864591,0.0,0.0
estable,Trayectoria estable,draw_00280,estable_00280,7187.685924367051,2334.0879482330824,0.9895833333333334,475,5,0,0,0,7187.685924367051,0.0,0.0
estable,Trayectoria estable,draw_00281,estable_00281,6945.587506869831,2226.794922655845,0.9458333333333333,454,10,13,3,0,6945.587506869831,0.0,0.0
estable,Trayectoria estable,draw_00282,estable_00282,7210.518898585576,2333.0207805223286,0.9895833333333334,475,2,3,0,0,7210.518898585576,0.0,0.0
estable,Trayectoria estable,draw_00283,estable_00283,7085.536717401041,2303.7910038192804,0.9770833333333333,469,8,0,3,0,7085.536717401041,0.0,0.0
estable,Trayectoria estable,draw_00284,estable_00284,7025.477984338766,2220.319016669762,0.9458333333333333,454,11,14,1,0,7025.477984338766,0.0,0.0
estable,Trayectoria estable,draw_00285,estable_00285,6442.274099191712,2056.817893860802,0.8729166666666667,419,17,40,4,0,6442.274099191712,0.0,0.0
estable,Trayectoria estable,draw_00286,estable_00286,6849.330880129712,2252.431799662507,0.9541666666666667,458,11,5,6,0,6849.330880129712,0.0,0.0
estable,Trayectoria estable,draw_00287,estable_00287,6939.015794049153,2256.2850572418724,0.95625,459,18,0,3,0,6939.015794049153,0.0,0.0
estable,Trayectoria estable,draw_00288,estable_00288,7113.364086435795,2284.4743207533716,0.9708333333333333,466,10,0,4,0,7113.364086435795,0.0,0.0
estable,Trayectoria estable,draw_00289,estable_00289,7119.170832390827,2290.6751696366778,0.9729166666666667,467,7,4,2,0,7119.170832390827,0.0,0.0
estable,Trayectoria estable,draw_00290,estable_00290,7062.834078434571,2257.648288070859,0.9604166666666667,461,8,7,4,0,7062.834078434571,0.0,0.0
estable,Trayectoria estable,draw_00291,estable_00291,6605.9864115524515,2234.942571502448,0.9416666666666667,452,9,17,2,0,6605.9864115524515,0.0,0.0
estable,Trayectoria estable,draw_00292,estable_00292,7004.4127773427945,2292.2167786236614,0.9708333333333333,466,12,1,1,0,7004.4127773427945,0.0,0.0
estable,Trayectoria estable,draw_00293,estable_00293,7025.383711790315,2256.472135795984,0.9583333333333334,460,9,9,2,0,7025.383711790315,0.0,0.0
estable,Trayectoria estable,draw_00294,estable_00294,7020.359518626155,2287.156560065702,0.96875,465,7,4,4,0,7020.359518626155,0.0,0.0
estable,Trayectoria estable,draw_00295,estable_00295,7113.791443724061,2281.6588773630447,0.96875,465,2,12,1,0,7113.791443724061,0.0,0.0
estable,Trayectoria estable,draw_00296,estable_00296,4999.189078624305,966.3869532418538,0.4583333333333333,220,2,2,0,256,4999.189078624305,0.0,0.0
estable,Trayectoria estable,draw_00297,estable_00297,6743.8119380902,2153.258879212417,0.9145833333333333,439,8,32,1,0,6743.8119380902,0.0,0.0
estable,Trayectoria estable,draw_00298,estable_00298,6406.510180292659,2176.309420080534,0.9166666666666666,440,8,28,4,0,6406.510180292659,0.0,0.0
estable,Trayectoria estable,draw_00299,estable_00299,6959.570307487933,2266.273588158743,0.9604166666666667,461,10,3,6,0,6959.570307487933,0.0,0.0
estable,Trayectoria estable,draw_00300,estable_00300,7055.267396913527,2250.8144639388274,0.95625,459,7,12,2,0,7055.267396913527,0.0,0.0
estable,Trayectoria estable,draw_00301,estable_00301,7086.7078609600285,2287.151912675015,0.9708333333333333,466,11,0,3,0,7086.7078609600285,0.0,0.0
estable,Trayectoria estable,draw_00302,estable_00302,4518.195629626944,815.7847145089892,0.39166666666666666,188,4,16,0,272,4518.195629626944,0.0,0.0
estable,Trayectoria estable,draw_00303,estable_00303,6935.831831854121,2267.4412900542734,0.9604166666666667,461,9,7,3,0,6935.831831854121,0.0,0.0
estable,Trayectoria estable,draw_00304,estable_00304,6998.417686637909,2223.6652453189017,0.9479166666666666,455,10,7,8,0,6998.417686637909,0.0,0.0
estable,Trayectoria estable,draw_00305,estable_00305,6012.822895597697,1609.1210597000374,0.7145833333333333,343,13,9,5,110,6012.822895597697,0.0,0.0
estable,Trayectoria estable,draw_00306,estable_00306,7072.438464299136,2233.677595762678,0.9520833333333333,457,2,20,1,0,7072.438464299136,0.0,0.0
estable,Trayectoria estable,draw_00307,estable_00307,7198.939593093693,2310.038055861915,0.98125,471,6,3,0,0,7198.939593093693,0.0,0.0
estable,Trayectoria estable,draw_00308,estable_00308,6671.414466191828,2181.85225289497,0.925,444,0,31,5,0,6671.414466191828,0.0,0.0
estable,Trayectoria estable,draw_00309,estable_00309,5386.418861508577,1244.8608018924115,0.5708333333333333,274,4,15,0,187,5386.418861508577,0.0,0.0
estable,Trayectoria estable,draw_00310,estable_00310,6999.002960810738,2168.627346284101,0.9291666666666667,446,6,27,1,0,6999.002960810738,0.0,0.0
estable,Trayectoria estable,draw_00311,estable_00311,6869.6040675278555,2188.0620706056134,0.9291666666666667,446,8,21,5,0,6869.6040675278555,0.0,0.0
